FIPS-Code,Name,Population,All white Christians,White evangelical Protestant,White mainline Protestant,Black Protestant,White Catholic,Hispanic Catholic,Mormon,Other Christian,Jewish,Muslim,Buddhist,Hindu,Unaffiliated,Total
46101,"Minnehaha County, SD",193000,66,26,23,2,17,1,0,6,1,0,0,0,21,163
46102,"Moody County, SD",6600,62,26,25,0,11,0,0,10,0,0,0,0,26,160
46103,"Oglala Lakota County, SD",14000,12,1,3,0,8,0,0,44,0,0,0,0,40,108
46105,"Pennington County, SD",114000,63,28,23,1,10,1,2,10,0,0,1,0,24,163
46107,"Perkins County, SD",2900,78,37,33,0,8,0,0,4,0,1,0,1,15,177
46109,"Potter County, SD",2200,81,32,32,0,17,0,0,4,0,0,0,0,14,180
46111,"Roberts County, SD",10000,53,16,20,0,17,0,0,19,0,1,0,0,25,151
46115,"Sanborn County, SD",2300,78,37,33,0,8,0,0,4,0,1,0,0,16,177
46117,"Spink County, SD",6400,75,29,30,0,16,0,0,4,0,0,0,0,20,174
46119,"Stanley County, SD",3100,74,29,28,0,16,0,1,8,0,0,0,0,17,173
46121,"Sully County, SD",1400,81,33,31,0,17,0,0,5,0,1,0,0,13,181
46123,"Todd County, SD",10000,15,4,5,1,5,1,1,44,0,0,0,0,38,114
46125,"Tripp County, SD",5400,74,33,28,0,13,0,0,11,0,1,0,0,13,173
46127,"Turner County, SD",8400,76,33,25,0,17,0,1,3,0,0,0,0,19,174
46129,"Union County, SD",16000,74,28,27,0,18,0,1,6,0,0,0,0,19,173
46135,"Walworth County, SD",5400,70,32,28,1,9,0,1,12,0,0,0,0,16,169
46137,"Yankton County, SD",23000,70,21,27,0,22,0,0,5,0,0,0,0,24,169
47001,"Ziebach County, SD",2800,23,11,9,0,3,0,0,40,1,0,0,0,34,121
47003,"Anderson County, TN",77000,72,44,21,3,6,0,1,3,1,0,0,0,20,171
47005,"Bedford County, TN",50000,69,48,20,4,1,6,0,4,0,0,0,0,16,168
47007,"Benton County, TN",16000,77,55,20,2,2,0,0,4,0,0,0,0,16,176
47009,"Bledsoe County, TN",15000,77,56,20,1,1,0,0,4,0,0,0,0,19,178
47011,"Blount County, TN",133000,73,46,21,3,5,1,1,5,0,0,0,0,17,172
47013,"Bradley County, TN",108000,69,50,17,4,1,2,1,6,0,0,0,0,17,167
47015,"Campbell County, TN",40000,85,63,18,1,4,0,0,3,0,0,0,0,11,185
47017,"Cannon County, TN",15000,79,53,22,1,4,0,0,3,0,0,0,0,16,178
47019,"Carroll County, TN",28000,73,50,20,7,3,0,0,3,0,0,0,0,17,173
47021,"Carter County, TN",56000,78,54,23,1,1,0,0,4,0,0,0,0,17,178
47023,"Cheatham County, TN",41000,72,44,22,1,6,0,0,3,0,0,0,0,23,171
47025,"Chester County, TN",17000,77,55,21,7,1,0,0,3,0,0,0,0,11,175
47027,"Claiborne County, TN",32000,75,55,20,3,0,0,0,4,0,0,0,0,17,174
47029,"Clay County, TN",7600,76,55,20,4,1,0,0,4,0,0,0,0,16,176
47031,"Cocke County, TN",36000,81,61,16,1,4,0,0,5,0,0,0,0,13,181
47033,"Coffee County, TN",57000,73,48,21,3,4,0,0,4,0,0,0,0,18,171
47035,"Crockett County, TN",14000,68,48,19,8,1,3,0,4,0,0,0,0,15,166
47037,"Cumberland County, TN",61000,76,46,23,0,6,1,1,5,0,0,0,0,19,177
47039,"Davidson County, TN",694000,42,22,14,15,5,6,1,7,1,1,1,1,23,139
47041,"Decatur County, TN",12000,74,53,20,3,1,0,0,5,0,0,0,0,17,173
47043,"DeKalb County, TN",20000,73,50,19,1,4,2,0,3,0,0,0,0,19,171
47045,"Dickson County, TN",54000,69,44,20,1,5,2,0,4,0,0,0,0,23,168
47047,"Dyer County, TN",37000,70,52,18,7,0,0,0,4,0,0,0,0,17,168
47049,"Fayette County, TN",41000,61,38,16,17,7,1,0,3,0,0,0,0,16,159
47051,"Fentress County, TN",19000,83,58,21,1,4,0,0,2,0,0,0,0,14,183
47053,"Franklin County, TN",42000,72,46,20,3,6,0,0,4,0,0,0,0,19,170
47055,"Gibson County, TN",49000,65,44,15,13,6,0,0,6,0,0,0,0,15,164
47057,"Giles County, TN",29000,69,46,19,7,4,0,0,4,0,0,0,0,20,169
47059,"Grainger County, TN",23000,78,55,20,3,3,0,0,4,0,0,0,0,16,179
47061,"Greene County, TN",69000,72,47,19,1,6,1,0,5,0,0,0,0,21,172
47063,"Grundy County, TN",13000,71,52,19,3,0,0,0,8,0,0,0,0,18,171
47065,"Hamblen County, TN",65000,68,50,15,4,3,2,0,5,0,0,0,0,17,164
47067,"Hamilton County, TN",368000,56,33,19,12,4,2,0,6,1,0,0,0,21,154
47069,"Hancock County, TN",6600,79,60,18,1,1,0,0,3,0,0,0,0,16,178
47071,"Hardeman County, TN",25000,53,40,13,26,0,0,0,5,0,0,0,0,15,152
47073,"Hardin County, TN",26000,77,56,21,3,0,1,0,2,0,0,0,0,15,175
47075,"Hawkins County, TN",57000,80,56,21,2,3,0,0,3,0,0,0,0,15,180
47077,"Haywood County, TN",17000,38,27,11,43,0,1,0,5,0,0,0,0,12,137
47079,"Henderson County, TN",28000,72,53,19,7,0,0,0,3,0,0,0,0,17,171
47081,"Henry County, TN",32000,76,52,21,6,3,1,0,4,0,0,0,0,13,176
47083,"Hickman County, TN",25000,74,51,22,3,1,0,0,4,0,0,0,0,19,174
47085,"Houston County, TN",8200,78,51,21,2,6,1,0,4,0,0,0,0,16,179
47087,"Humphreys County, TN",19000,76,48,22,3,6,0,0,3,0,0,0,0,17,175
47089,"Jackson County, TN",12000,78,52,23,1,3,0,0,4,0,0,0,0,17,178
47091,"Jefferson County, TN",54000,77,52,18,3,6,1,1,4,0,0,0,0,16,178
47093,"Johnson County, TN",18000,83,63,19,1,1,0,0,2,0,0,0,0,13,182
47095,"Knox County, TN",470000,63,40,17,7,5,3,1,5,1,1,1,0,19,163
47097,"Lake County, TN",7000,71,56,15,10,0,0,0,4,0,0,0,0,15,171
47099,"Lauderdale County, TN",26000,53,41,12,21,0,1,0,6,0,0,0,0,18,152
47101,"Lawrence County, TN",44000,79,53,23,2,2,1,1,4,0,0,0,0,15,180
47103,"Lewis County, TN",12000,75,52,20,3,3,0,0,4,0,0,0,0,17,174
47105,"Lincoln County, TN",34000,78,50,24,5,4,0,0,4,0,0,0,0,12,177
47107,"Loudon County, TN",54000,78,49,22,1,7,2,0,4,0,0,0,0,15,178
47109,"McMinn County, TN",54000,77,53,21,1,3,0,0,5,0,0,0,0,17,177
47111,"McNairy County, TN",26000,74,50,21,4,3,1,0,5,0,0,0,0,16,174
47113,"Macon County, TN",25000,74,53,20,2,1,1,0,3,0,0,0,0,18,172
47115,"Madison County, TN",98000,49,35,12,25,2,0,0,8,0,0,0,0,16,147
47117,"Marion County, TN",29000,73,51,19,4,3,0,0,5,0,0,0,0,18,173
47119,"Marshall County, TN",34000,74,48,18,5,8,1,0,3,0,0,0,0,15,172
47121,"Maury County, TN",96000,64,36,22,7,6,2,0,4,1,0,0,0,21,163
47123,"Meigs County, TN",12000,77,53,20,2,4,0,0,3,0,0,0,0,17,176
47125,"Monroe County, TN",47000,79,53,20,4,6,0,0,3,0,0,0,0,14,179
47127,"Montgomery County, TN",209000,52,25,18,9,8,3,1,6,0,1,0,0,25,148
47129,"Moore County, TN",6500,77,50,23,1,4,0,0,4,0,0,0,0,16,175
47131,"Morgan County, TN",21000,76,52,21,2,3,0,0,2,0,0,0,0,19,175
47133,"Obion County, TN",30000,73,57,16,6,0,0,0,5,0,0,0,0,14,171
47135,"Overton County, TN",22000,82,56,23,2,3,0,0,3,0,0,0,0,13,182
47137,"Perry County, TN",8100,75,56,18,2,1,0,0,3,0,0,0,0,19,174
47139,"Pickett County, TN",5000,82,55,24,1,3,0,0,2,0,0,0,0,15,182
47141,"Polk County, TN",17000,78,55,21,1,2,0,0,4,0,0,0,0,17,178
47143,"Putnam County, TN",80000,73,51,19,4,2,2,1,3,0,0,0,0,16,171
47145,"Rhea County, TN",33000,74,47,22,1,5,1,0,4,0,0,0,0,18,172
47147,"Roane County, TN",53000,77,50,21,1,6,0,0,3,0,0,0,0,18,176
47149,"Robertson County, TN",72000,71,44,18,5,9,2,0,4,0,0,0,0,18,171
47151,"Rutherford County, TN",332000,57,34,16,8,6,2,1,5,1,1,0,0,23,154
47153,"Scott County, TN",22000,79,62,16,2,1,0,0,4,0,0,0,0,15,179
47155,"Sequatchie County, TN",15000,75,51,21,1,3,0,0,5,0,0,0,0,19,175
47157,"Sevier County, TN",98000,71,45,21,0,5,0,0,5,0,0,0,0,20,167
47159,"Shelby County, TN",937000,37,18,12,32,6,4,1,4,1,1,0,0,17,133
47161,"Smith County, TN",20000,80,54,24,2,2,0,0,4,0,0,0,0,13,179
47163,"Stewart County, TN",14000,72,51,17,2,4,0,0,5,0,0,0,0,21,172
47165,"Sullivan County, TN",158000,74,56,17,2,1,1,0,5,0,0,0,0,16,172
47167,"Sumner County, TN",191000,64,42,18,6,4,4,0,5,0,0,0,0,19,162
47169,"Tipton County, TN",62000,67,45,19,10,3,0,0,4,0,0,0,0,17,165
47171,"Trousdale County, TN",11000,72,49,20,2,3,0,0,7,0,0,0,0,18,171
47173,"Unicoi County, TN",18000,78,55,17,1,6,2,0,2,0,0,0,0,16,177
47175,"Union County, TN",20000,80,57,22,1,1,1,0,4,0,0,0,0,14,180
47177,"Van Buren County, TN",5900,82,60,20,1,2,0,0,4,0,0,0,0,13,182
47179,"Warren County, TN",41000,70,47,20,3,3,3,0,5,0,0,0,0,19,170
47181,"Washington County, TN",129000,68,49,16,3,3,2,0,5,0,0,0,0,21,167
47183,"Wayne County, TN",17000,84,59,21,1,4,0,0,2,0,0,0,0,12,183
47185,"Weakley County, TN",33000,76,51,20,6,5,0,0,3,0,0,0,0,14,175
47187,"White County, TN",27000,76,52,21,2,3,0,0,4,0,0,0,0,18,176
47189,"Williamson County, TN",238000,67,33,23,7,9,2,2,4,1,0,1,1,15,165
48001,"Wilson County, TN",145000,71,39,21,5,10,1,1,5,1,0,0,0,16,170
48003,"Anderson County, TX",58000,66,48,14,10,3,4,1,4,0,0,0,0,14,164
48005,"Andrews County, TX",19000,47,25,12,1,9,28,1,3,0,0,0,0,10,136
48007,"Angelina County, TX",87000,63,42,16,8,5,5,0,6,0,0,0,0,11,156
48009,"Aransas County, TX",24000,55,28,17,1,9,10,1,7,0,0,0,0,20,148
48011,"Archer County, TX",8600,79,43,24,1,12,1,0,4,0,0,0,0,13,177
48013,"Armstrong County, TX",1900,78,44,25,2,9,1,0,3,0,0,0,0,15,177
48015,"Atascosa County, TX",51000,36,18,11,1,6,29,1,3,0,0,0,0,17,122
48017,"Austin County, TX",30000,60,28,18,7,13,9,1,5,0,0,0,0,12,153
48019,"Bailey County, TX",7000,37,25,10,1,1,34,1,3,0,0,0,0,12,124
48021,"Bandera County, TX",23000,62,33,21,1,8,4,0,9,0,0,0,0,20,158
48023,"Bastrop County, TX",89000,42,19,16,6,7,18,0,4,0,0,0,0,22,134
48025,"Baylor County, TX",3500,72,43,22,3,7,2,0,5,0,0,0,0,15,169
48027,"Bee County, TX",33000,38,23,10,2,4,24,1,4,0,0,0,0,20,126
48029,"Bell County, TX",363000,36,15,14,14,5,7,2,10,0,1,0,0,24,128
48031,"Bexar County, TX",2004000,27,10,9,5,7,25,1,5,1,1,0,0,21,112
48033,"Blanco County, TX",12000,64,36,22,1,6,4,0,8,0,0,0,0,20,161
48035,"Borden County, TX",700,83,34,32,1,16,1,1,3,1,0,0,0,8,180
48037,"Bosque County, TX",19000,69,34,25,3,10,7,0,4,0,0,0,0,16,168
48039,"Bowie County, TX",93000,56,35,16,15,4,1,1,8,0,0,0,0,15,151
48041,"Brazoria County, TX",374000,51,26,16,9,8,12,1,6,1,0,0,0,15,145
48043,"Brazos County, TX",229000,46,22,15,8,7,11,2,6,1,1,0,1,21,141
48045,"Brewster County, TX",9200,39,19,15,1,4,22,1,7,0,0,0,0,24,132
48047,"Briscoe County, TX",1500,62,42,19,1,1,13,0,7,0,0,0,0,9,154
48049,"Brooks County, TX",7100,10,2,3,1,5,51,0,3,0,0,0,0,14,89
48051,"Brown County, TX",38000,67,41,20,4,5,6,1,4,0,0,0,0,14,162
48053,"Burleson County, TX",18000,66,35,18,6,13,4,0,4,0,0,0,0,17,163
48055,"Burnet County, TX",48000,61,31,21,3,8,8,1,6,0,0,0,0,17,156
48057,"Caldwell County, TX",44000,37,20,12,3,5,25,0,5,0,0,0,0,22,129
48059,"Calhoun County, TX",21000,44,20,13,1,11,23,0,6,0,0,0,0,16,134
48061,"Callahan County, TX",14000,76,51,20,1,5,1,0,5,0,0,0,0,15,174
48063,"Cameron County, TX",423000,11,4,4,1,2,51,1,4,0,0,0,0,16,94
48065,"Camp County, TX",13000,56,35,16,13,4,8,1,5,0,0,0,0,14,152
48067,"Carson County, TX",5900,74,43,22,3,9,2,0,5,0,0,0,0,12,170
48069,"Cass County, TX",30000,68,51,16,10,1,1,0,7,0,0,0,0,13,167
48071,"Castro County, TX",7500,38,23,10,1,4,36,1,5,0,0,0,0,9,127
48073,"Chambers County, TX",44000,62,33,15,3,14,10,0,4,0,0,0,0,16,157
48075,"Cherokee County, TX",53000,62,43,16,8,2,9,1,4,0,0,0,0,14,159
48077,"Childress County, TX",7300,70,53,15,2,2,9,0,3,0,0,0,0,13,167
48079,"Clay County, TX",10000,74,47,23,2,4,1,0,4,0,0,0,0,19,174
48081,"Cochran County, TX",2900,43,28,11,2,3,34,1,4,0,0,0,0,8,134
48083,"Coke County, TX",3400,69,45,19,2,5,5,0,4,0,0,0,0,15,164
48085,"Coleman County, TX",8200,79,51,21,1,6,3,1,4,0,0,0,0,11,177
48087,"Collin County, TX",1035000,47,22,16,8,8,7,1,8,2,2,1,3,19,144
48089,"Collingsworth County, TX",2900,64,42,19,4,3,11,0,5,0,0,0,0,11,159
48091,"Colorado County, TX",21000,55,30,16,6,9,13,0,4,0,0,0,0,14,147
48093,"Comal County, TX",156000,56,27,16,1,13,11,0,6,0,0,0,0,18,148
48095,"Comanche County, TX",14000,64,41,21,2,2,11,0,3,0,0,0,0,15,159
48097,"Concho County, TX",2700,46,28,14,1,4,25,0,1,0,0,0,0,20,139
48099,"Cooke County, TX",41000,70,38,18,2,14,2,0,5,0,0,0,0,17,166
48101,"Coryell County, TX",76000,57,33,19,6,3,3,2,10,0,0,1,0,20,154
48103,"Cottle County, TX",1400,69,42,20,7,4,8,3,5,0,0,0,0,8,166
48105,"Crane County, TX",4800,38,20,10,3,7,30,1,3,0,0,0,0,11,123
48107,"Crockett County, TX",3500,33,21,10,3,1,31,1,4,0,0,0,0,11,115
48109,"Crosby County, TX",5700,47,30,12,3,4,23,1,3,0,0,0,0,14,137
48111,"Culberson County, TX",2200,24,7,9,0,8,47,0,3,1,0,0,0,13,112
48113,"Dallam County, TX",7300,45,28,12,2,3,23,2,5,0,0,0,0,18,138
48115,"Dallas County, TX",2636000,29,13,10,16,5,17,1,7,1,1,1,1,20,122
48117,"Dawson County, TX",13000,41,29,10,3,1,30,1,5,0,0,0,0,12,132
48119,"Deaf Smith County, TX",19000,30,15,8,1,6,40,1,3,0,0,0,0,12,116
48121,"Delta County, TX",5300,68,42,23,5,3,2,0,4,0,0,0,0,20,167
48123,"Denton County, TX",887000,47,23,14,8,7,8,3,6,1,1,1,1,21,141
48125,"DeWitt County, TX",20000,59,34,18,3,6,14,1,6,0,0,0,0,12,153
48127,"Dickens County, TX",2200,62,41,17,3,3,10,1,4,0,0,0,0,15,156
48129,"Dimmit County, TX",10000,17,5,5,1,7,49,0,3,0,0,0,0,13,100
48131,"Donley County, TX",3300,71,41,24,3,5,3,1,4,0,0,0,0,18,170
48133,"Duval County, TX",11000,17,7,5,1,5,51,0,2,0,0,0,0,13,101
48135,"Eastland County, TX",18000,72,50,18,2,3,3,1,4,0,0,0,0,18,171
48137,"Ector County, TX",166000,35,19,13,3,2,29,1,7,0,0,0,0,14,123
48139,"Edwards County, TX",1900,42,25,13,0,4,34,0,3,0,0,0,0,9,130
48141,"Ellis County, TX",185000,53,30,17,6,6,8,0,8,1,0,0,0,18,147
48143,"El Paso County, TX",839000,12,4,4,2,3,44,1,4,1,0,0,0,19,94
48145,"Erath County, TX",43000,62,40,18,5,4,5,0,5,0,0,0,0,15,154
48147,"Falls County, TX",17000,49,30,14,13,4,9,1,6,0,0,0,0,16,142
48149,"Fannin County, TX",36000,69,46,18,3,5,3,0,6,0,0,0,0,17,167
48151,"Fayette County, TX",25000,64,33,22,4,9,10,0,4,0,0,0,0,14,160
48153,"Fisher County, TX",3800,62,39,19,2,4,11,0,5,0,0,0,0,13,155
48155,"Floyd County, TX",5700,46,31,12,3,2,27,1,3,0,0,0,0,8,133
48157,"Foard County, TX",1200,68,40,23,1,5,6,0,4,0,0,0,0,17,164
48159,"Fort Bend County, TX",812000,31,10,10,14,10,11,1,8,1,2,1,3,23,125
48161,"Franklin County, TX",11000,65,38,22,3,5,4,0,6,0,0,0,0,19,162
48163,"Freestone County, TX",20000,68,47,15,7,5,3,1,4,0,0,0,0,15,165
48165,"Frio County, TX",20000,23,12,7,1,4,38,0,3,0,0,0,0,21,109
48167,"Gaines County, TX",21000,52,27,11,3,12,19,2,6,1,0,0,0,12,145
48169,"Galveston County, TX",342000,51,21,17,7,12,10,1,6,1,1,1,0,17,145
48171,"Garza County, TX",6200,48,33,13,2,1,21,1,3,0,0,0,0,18,140
48173,"Gillespie County, TX",27000,64,29,20,1,14,5,1,7,1,0,0,0,16,158
48175,"Glasscock County, TX",1400,56,38,16,1,2,22,0,2,0,0,0,0,8,145
48177,"Goliad County, TX",7700,53,27,16,2,10,19,0,3,0,0,0,0,15,145
48179,"Gonzales County, TX",21000,42,26,14,3,1,27,1,5,0,0,0,0,13,132
48181,"Gray County, TX",22000,66,47,16,1,2,9,1,4,0,0,0,0,15,161
48183,"Grayson County, TX",136000,61,37,18,4,5,6,1,5,0,0,0,0,21,158
48185,"Gregg County, TX",124000,56,34,16,8,4,7,2,5,0,1,0,0,20,153
48187,"Grimes County, TX",29000,60,34,14,6,11,7,1,6,0,0,0,0,18,157
48189,"Guadalupe County, TX",167000,52,26,14,5,11,10,1,6,0,0,0,0,19,144
48191,"Hale County, TX",33000,43,27,10,2,4,25,2,6,0,0,0,0,13,132
48193,"Hall County, TX",3000,62,41,17,4,3,12,1,5,0,0,0,0,12,157
48195,"Hamilton County, TX",8500,72,42,23,1,7,4,0,4,0,0,0,0,17,170
48197,"Hansford County, TX",5400,54,40,12,2,1,25,1,3,0,0,0,0,9,147
48199,"Hardeman County, TX",3900,72,45,21,3,5,6,1,6,0,0,0,0,10,169
48201,"Hardin County, TX",58000,72,42,20,6,10,1,0,5,0,0,0,0,15,171
48203,"Harris County, TX",4713000,28,11,10,13,6,18,1,8,1,1,1,1,21,120
48205,"Harrison County, TX",67000,59,38,16,13,4,3,1,5,0,0,0,0,17,156
48207,"Hartley County, TX",5600,66,45,18,2,2,8,1,5,0,0,0,0,14,161
48209,"Haskell County, TX",5700,67,47,18,2,2,10,0,4,0,0,0,0,14,164
48211,"Hays County, TX",230000,36,17,14,4,4,15,1,4,1,1,1,0,31,129
48213,"Hemphill County, TX",3800,56,34,15,2,6,18,1,6,0,0,0,0,12,150
48215,"Henderson County, TX",83000,68,44,20,4,4,4,0,7,0,0,0,0,15,166
48217,"Hidalgo County, TX",869000,10,3,4,1,2,49,1,3,0,0,0,0,16,89
48219,"Hill County, TX",37000,64,36,20,7,8,7,0,5,0,0,0,0,14,161
48221,"Hockley County, TX",23000,53,35,12,3,5,17,1,4,0,0,0,0,17,147
48223,"Hood County, TX",62000,72,40,26,1,6,4,0,4,0,0,0,0,17,170
48225,"Hopkins County, TX",37000,69,45,20,6,3,6,1,5,0,0,0,0,13,168
48227,"Houston County, TX",23000,61,46,14,14,1,1,0,6,0,0,0,0,14,157
48229,"Howard County, TX",37000,52,33,14,3,5,15,0,6,0,0,0,0,18,146
48231,"Hudspeth County, TX",4900,20,14,5,1,0,50,1,4,0,0,0,0,11,106
48233,"Hunt County, TX",99000,59,36,18,7,4,5,1,5,0,0,0,0,20,155
48235,"Hutchinson County, TX",21000,67,43,21,2,3,6,0,5,0,0,0,0,15,162
48237,"Irion County, TX",1500,71,39,21,2,11,5,0,2,0,0,0,0,15,166
48239,"Jack County, TX",8900,72,47,21,1,4,3,0,3,0,0,0,0,18,169
48241,"Jackson County, TX",15000,61,34,18,4,8,11,1,4,0,0,0,0,14,155
48243,"Jasper County, TX",36000,69,46,19,7,3,2,1,4,0,0,0,0,16,167
48245,"Jeff Davis County, TX",2300,56,29,19,1,5,15,3,6,0,0,0,0,18,152
48247,"Jefferson County, TX",252000,41,22,11,21,6,9,2,9,0,1,0,0,16,138
48249,"Jim Hogg County, TX",5200,16,2,4,1,10,52,0,3,0,0,0,0,12,100
48251,"Jim Wells County, TX",40000,24,12,6,2,6,42,0,2,0,0,0,0,16,110
48253,"Johnson County, TX",176000,66,44,18,2,4,7,0,5,0,0,0,0,15,161
48255,"Jones County, TX",20000,64,45,14,2,4,8,1,7,0,0,0,0,13,158
48257,"Karnes County, TX",16000,45,28,12,1,5,23,0,5,0,0,0,0,13,132
48259,"Kaufman County, TX",136000,57,33,16,9,7,7,1,5,0,0,0,0,17,152
48261,"Kendall County, TX",47000,58,24,19,2,13,6,2,6,1,0,0,0,20,151
48263,"Kenedy County, TX",400,19,9,9,0,0,58,1,2,2,1,0,0,4,105
48265,"Kent County, TX",800,79,41,30,3,7,6,1,3,0,0,0,0,6,176
48267,"Kerr County, TX",53000,60,31,19,1,8,10,2,6,0,0,0,0,19,156
48269,"Kimble County, TX",4300,65,38,23,1,4,9,0,7,0,0,0,0,13,160
48271,"King County, TX",300,81,38,33,1,10,4,0,3,0,0,0,0,10,180
48273,"Kinney County, TX",3700,44,19,11,0,14,29,0,2,0,0,0,0,15,134
48275,"Kleberg County, TX",31000,26,13,7,3,5,33,1,5,0,0,0,0,17,110
48277,"Knox County, TX",3700,61,36,18,3,6,13,1,4,0,0,0,0,11,153
48279,"Lamar County, TX",50000,67,39,18,6,9,2,1,6,0,0,0,0,14,162
48281,"Lamb County, TX",13000,51,32,11,2,7,24,1,3,0,0,0,0,10,141
48283,"Lampasas County, TX",21000,61,35,20,2,6,5,0,7,0,0,0,0,21,157
48285,"La Salle County, TX",7500,23,14,8,0,1,46,0,2,0,0,0,0,13,107
48287,"Lavaca County, TX",20000,71,33,21,2,16,7,1,4,0,0,0,0,15,170
48289,"Lee County, TX",17000,59,37,19,4,3,11,0,5,0,0,0,0,16,154
48291,"Leon County, TX",17000,72,44,22,5,6,3,0,5,0,0,0,0,11,168
48293,"Liberty County, TX",88000,56,34,18,2,4,10,0,7,0,0,0,0,21,152
48295,"Limestone County, TX",23000,56,31,19,11,6,8,0,6,0,0,0,0,17,154
48297,"Lipscomb County, TX",3200,64,38,21,1,4,9,1,6,0,0,0,0,14,158
48299,"Live Oak County, TX",12000,55,30,16,1,9,15,0,4,0,0,0,0,19,149
48301,"Llano County, TX",22000,70,33,27,1,10,2,0,6,0,0,0,0,16,165
48303,"Loving County, TX",200,81,12,30,0,39,3,0,4,1,1,0,0,7,178
48305,"Lubbock County, TX",311000,52,31,15,6,5,12,1,4,0,0,0,0,19,145
48307,"Lynn County, TX",6000,52,32,13,1,6,22,1,5,0,0,0,0,11,143
48309,"McCulloch County, TX",8000,65,34,23,1,8,7,0,7,0,0,0,0,14,159
48311,"McLennan County, TX",257000,52,29,15,8,7,10,1,6,1,0,0,0,16,145
48313,"McMullen County, TX",700,56,31,18,1,5,25,2,2,0,0,0,0,7,147
48315,"Madison County, TX",14000,61,41,13,7,6,8,1,6,0,0,0,0,16,159
48317,"Marion County, TX",9900,60,41,18,15,1,1,0,7,0,0,0,0,17,160
48319,"Martin County, TX",5800,50,30,15,1,4,24,1,3,0,0,0,0,14,142
48321,"Mason County, TX",4300,62,40,17,1,5,8,0,7,1,0,0,0,17,158
48323,"Matagorda County, TX",37000,43,25,13,5,5,20,0,5,0,0,0,0,18,134
48325,"Maverick County, TX",59000,8,1,3,1,3,55,1,3,0,0,0,0,14,89
48327,"Medina County, TX",52000,42,20,11,3,11,22,0,5,0,0,0,0,16,130
48329,"Menard County, TX",2100,57,36,19,1,2,17,0,7,0,0,0,0,13,152
48331,"Midland County, TX",177000,47,26,16,5,3,19,2,3,0,0,0,0,18,139
48333,"Milam County, TX",25000,65,34,21,5,9,9,1,4,0,0,0,0,14,162
48335,"Mills County, TX",4900,75,44,24,2,6,6,1,3,0,0,0,0,13,174
48337,"Mitchell County, TX",8500,59,41,15,2,2,16,1,5,0,0,0,0,12,153
48339,"Montague County, TX",20000,77,48,22,1,7,3,0,4,0,0,0,0,14,176
48341,"Montgomery County, TX",607000,58,30,17,4,9,7,2,5,1,0,0,0,20,153
48343,"Moore County, TX",21000,41,27,12,2,1,28,1,4,0,0,0,0,10,126
48345,"Morris County, TX",12000,64,42,21,15,1,1,0,6,0,0,0,0,11,161
48347,"Motley County, TX",1200,75,45,23,2,6,4,1,5,0,0,0,0,10,171
48349,"Nacogdoches County, TX",65000,49,28,17,12,3,6,1,6,0,0,0,0,21,143
48351,"Navarro County, TX",50000,56,38,13,7,4,12,1,7,0,0,0,0,12,150
48353,"Newton County, TX",14000,67,48,17,10,2,1,0,6,0,0,0,0,14,165
48355,"Nolan County, TX",15000,57,36,17,2,3,17,1,4,0,0,0,0,13,150
48357,"Nueces County, TX",362000,29,12,10,2,7,30,0,5,0,0,0,0,20,115
48359,"Ochiltree County, TX",9800,46,31,12,1,2,25,1,6,0,0,0,0,10,134
48361,"Oldham County, TX",2100,79,43,21,1,14,4,1,3,1,0,0,0,11,178
48363,"Orange County, TX",83000,69,35,20,5,13,3,1,6,0,0,0,0,15,167
48365,"Palo Pinto County, TX",29000,68,40,17,2,10,4,1,5,0,0,0,0,17,164
48367,"Panola County, TX",23000,67,45,20,10,2,2,0,5,0,0,0,0,13,164
48369,"Parker County, TX",143000,71,44,20,4,6,4,1,4,0,0,0,0,15,169
48371,"Parmer County, TX",9600,37,23,11,1,2,35,1,5,0,0,0,0,9,124
48373,"Pecos County, TX",16000,29,19,8,1,1,37,1,4,0,0,0,0,17,117
48375,"Polk County, TX",51000,68,45,19,5,3,2,1,8,0,0,0,0,16,167
48377,"Potter County, TX",117000,50,30,15,7,4,14,1,7,0,0,0,0,15,143
48379,"Presidio County, TX",6700,10,2,5,0,2,64,1,2,0,0,0,0,7,93
48381,"Rains County, TX",13000,73,45,22,2,6,1,0,4,0,0,0,0,18,171
48383,"Randall County, TX",138000,63,37,19,3,6,6,1,5,0,0,0,0,18,158
48385,"Reagan County, TX",3800,32,19,8,1,4,35,1,4,0,0,0,0,12,116
48387,"Real County, TX",3500,69,43,20,2,5,6,1,4,0,0,0,0,14,164
48389,"Red River County, TX",12000,71,47,22,9,2,2,0,4,0,0,0,0,13,170
48391,"Reeves County, TX",16000,24,14,7,1,2,38,1,2,0,0,0,0,20,109
48393,"Refugio County, TX",6900,43,24,13,3,6,23,0,6,0,0,0,0,14,132
48395,"Roberts County, TX",900,71,41,21,3,8,4,1,6,0,0,0,0,13,168
48397,"Robertson County, TX",17000,55,29,17,12,8,4,1,5,0,0,0,0,19,150
48399,"Rockwall County, TX",105000,54,31,16,6,6,6,1,5,1,0,0,0,23,149
48401,"Runnels County, TX",10000,64,33,18,1,13,12,0,3,0,0,0,0,15,159
48403,"Rusk County, TX",54000,61,40,15,11,5,5,1,4,0,0,0,0,16,158
48405,"Sabine County, TX",11000,77,50,23,3,3,2,1,6,0,0,0,0,14,179
48407,"San Augustine County, TX",8200,61,39,18,17,4,1,0,7,0,0,0,0,14,161
